Date,Returns
10-12-2013,0.6841287255465147
09-12-2013,-0.6011056201578127
06-12-2013,-0.7670633831107206
05-12-2013,-1.1711764637801778
04-12-2013,0.07944935341818937
03-12-2013,-0.46494760213305836
02-12-2013,0.11583167063867242
29-11-2013,0.48458973237430547
27-11-2013,0.33221384903631107
26-11-2013,-0.44210355071965013
25-11-2013,-1.17912264782712
22-11-2013,-1.3423555379763699
21-11-2013,0.21126420412833327
20-11-2013,-1.1372516784230862
19-11-2013,0.2826935264784224
18-11-2013,0.6193859491412936
15-11-2013,0.19485906970018593
14-11-2013,0.16157101571393526
13-11-2013,-0.26660168359328906
12-11-2013,-2.003931721374637
11-11-2013,-0.11761358734389976
08-11-2013,0.5382985330224274
07-11-2013,-0.795255854372944
06-11-2013,1.468328618950231
